label_raw,text,label_clean,label_id,clean_text,clean_word_count
offensive language,RT @SteveStfler: No bitch ass chick flick will ever be as sad as this movie http://t.co/HA1u4TiOAV,offensive_language,1,bitch ass chick flick sad movi,6
offensive language,RT @YBEToot: @UFUCKIN_RIGHT what hoes tho ? Lol.,offensive_language,1,hoe tho lol,3
neither,@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man,neither,2,just want browni man,4
neither,"At this rate, I'd cheer for the awful New York Yankees over the St. Louis Cardinals.",neither,2,rate cheer aw new york yanke st loui cardin,9
offensive language,pussy ass bitches,offensive_language,1,pussi ass bitch,3
offensive language,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?,offensive_language,1,bitch said yea told stay,5
offensive language,RT @Kinloch_Bang: Y'all hoes and y'all plastic ass bodies maaaaan smh,offensive_language,1,hoe plastic ass bodi maaaaan smh,6
offensive language,RT @lordflaconegro: Ion even ask lightskin bitches for nudes nomo fuck y'all &#128529;,offensive_language,1,ion ask lightskin bitch nude nomo fuck,7
offensive language,ion care who my niggas date b if the bitch make you happy and you cool with her then do you,offensive_language,1,ion care nigga date bitch make happi cool,8
offensive language,@OttawaPolitico Where does that fucking muzzie edict come from? Feds or Prov govt's?,offensive_language,1,doe fuck muzzi edict come fed prov govt,8
offensive language,i have to be the taller older bitch,offensive_language,1,taller older bitch,3
offensive language,RT @antglizzygg: Tell your bitch that I'm that nigga now,offensive_language,1,tell bitch nigga,3
neither,RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.,neither,2,soulja boy trash gonna act like crank superman,8
offensive language,drop it a day early fuck niggas need to hear it now &#8220;@YoungGizzle_: #ED1 was so hard &#128293;but that's trash compared to #ED2&#8221;,offensive_language,1,drop day earli fuck nigga need hear ed hard trash compar ed,12
hate speec,Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life,hate_speech,0,bump bitch file sexual harass work worker aint shook life,10
offensive language,Say you love that bitch so much I'll kill you right in front of her,offensive_language,1,say love bitch kill right,5
offensive language,@HollygroveShawn word!! school flow on a dumb hoe...,offensive_language,1,word school flow dumb hoe,5
neither,"RT @cpabry: Curious George, the curious little monkey or deranged serial cat killer? The story the man with the yellow hat doesn't want you&#8230;",neither,2,curiou georg curiou littl monkey derang serial cat killer stori man yellow hat doe want,15
offensive language,"RT @I_Be_kOoLz: Leave ya kids unattended cause u wanna ""Turn up"" I hate u fertile hoes",offensive_language,1,leav ya kid unattend caus wanna turn hate fertil hoe,10
offensive language,"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally.",offensive_language,1,woof woof sexi thug boy scalli,6
neither,I was told never fold &amp; never sell my sole,neither,2,told fold sell sole,4
neither,@_BradleyC skate 2 trash :(:( skate 3 had goat DLC,neither,2,skate trash skate goat dlc,5
offensive language,"RT @LamborghiniBow: Fuck a hoe, respect a woman, love a lady&#128175;",offensive_language,1,fuck hoe respect woman love ladi,6
offensive language,RT @FreeFaceRidess: Niggas be waiting for these light skin bitches to respond to a DM like ... http://t.co/LZLuNyh5Xo,offensive_language,1,nigga wait light skin bitch respond dm like,8
offensive language,@dani_crocker There was also no need for her to be a cunt and act like she's something special. It wasn't unprovoked.,offensive_language,1,need cunt act like special unprovok,6
offensive language,"So excited for tomorrow &amp; Saturday, &amp; then just being a lazy bitch on Sunday. &#128076;",offensive_language,1,excit tomorrow saturday just lazi bitch sunday,7
offensive language,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!",offensive_language,1,mauri funni ratchet hoe need knock fuck,7
neither,"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;",neither,2,charli strong took longhorn logo player helmet earn sport,9
offensive language,"@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her",offensive_language,1,yo girl let hoe belong world cuf,7
offensive language,Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy,offensive_language,1,slap bitch give big hickey wiggi wiggi wiggi,8
hate speec,"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb",hate_speech,0,wonder latino strategi work goper doubl wetback backped shoot sight,10
offensive language,...and I'm goin back to school.. only for the hoes and a class or two,offensive_language,1,goin school hoe class,4
neither,Little things can just kill a negros mood man,neither,2,littl thing just kill negro mood man,7
offensive language,"&#8220;@verkannt__: He told the bitch ""stop texting my phone my shawty crazy"" &#128524;&#128520;&#8221;glad he know &#128553;&#128553;&#128514;&#128514;",offensive_language,1,told bitch stop text phone shawti crazi glad know,9
offensive language,RT @TaeCocky: Look at that bitch way over there stalking my twitter,offensive_language,1,look bitch way stalk twitter,5
offensive language,"RT @BJayBlast: I love my family, but I wouldn't even need water to pop that Red Pill. That hoe is getting taken swiftly. http://t.co/wtXEOm&#8230;",offensive_language,1,love famili need water pop red pill hoe get taken swiftli,11
offensive language,I wnna go to ihop bitch,offensive_language,1,wnna ihop bitch,3
offensive language,Lmao they got the Titanfall jump in this bitch,offensive_language,1,lmao got titanfal jump bitch,5
hate speec,@mikecheck_123 the favorite drink of white trash everywhere....,hate_speech,0,favorit drink white trash,4
neither,@juniorshabidoo also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,neither,2,nack autocorrect chang put phone trash go sleep,8
offensive language,@MichhelleAshley who is this we..? I dont love hoes,offensive_language,1,dont love hoe,3
offensive language,I love money fuc a bitch I won't stress myself !,offensive_language,1,love money fuc bitch stress,5
offensive language,RT @BIGTQMB: Just call me a nigger cause that's what u really want to say at the end of the day @pillz78,offensive_language,1,just nigger caus realli want say end day,8
hate speec,RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,hate_speech,0,mean faggot lol,3
offensive language,RT @Thirst22: Hoes love justifying other hoes actions. That's how you easily know who be hoeing.,offensive_language,1,hoe love justifi hoe action easili know hoe,8
offensive language,"Older black guy at factory
""I know none of these coons i work with tipped so here's $15.""
He was right too &#128514;&#128514;&#128514;",offensive_language,1,older black guy factori know coon work tip right,9
offensive language,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.,offensive_language,1,wallah doe dumb bitch dream fuck lotteri wake earli play fuck hoe,12
offensive language,"RT @WeAreGirICodes: i love this emoji &#128129; 
she's just like DUH bitch &#128129; 
lol i don't give a fuck &#128129; 
you're ugly &#128129; 
whatcha gonna do about it &#128129;&#8230;",offensive_language,1,love emoji just like duh bitch lol fuck ugli whatcha gonna,11
offensive language,"bitch get out cha, bitch get out cha, bitch get out cha feelings.&#128079;&#127926; RT @bitemy_jordans: In my feelings... wtf",offensive_language,1,bitch cha bitch cha bitch cha feel feel wtf,9
neither,@Hovaa_ what about yellow spots?,neither,2,yellow spot,2
offensive language,Call of duty out this bitch,offensive_language,1,duti bitch,2
offensive language,@DavetheBrave1 come over hoe,offensive_language,1,come hoe,2
offensive language,RT @ImDikeTurner: &#8220;@__BJ_: What yall up to&#8221; &#8226; beatin my meat on FaceTime wit a bad bitch http://t.co/Dwdg7DNWxw,offensive_language,1,yall beatin meat facetim wit bad bitch,7
neither,&#8220;@nypost: If you used the ObamaCare website you should definitely change your password http://t.co/VEd4Yyztok&#8221; hahahahahah that's sad #boon,neither,2,use obamacar websit definit chang password hahahahahah sad boon,9
neither,#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth,neither,2,explainananimeplotbadli boy monkey tail grow savior futurist old earth,9
offensive language,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha,offensive_language,1,guess dumb bitch need drink time place fuck haha,9
offensive language,I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;,offensive_language,1,funni asf peopl tri tell live life like bitch stay shadow thank lol,13
offensive language,RT @BitchNiggaAlexx: Bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already,offensive_language,1,bitch talk ride die nigga talk bitch die like time,10
neither,RT @steviegarcia11: Here come wiggas soft tweets.. &#128514;,neither,2,come wigga soft tweet,4
offensive language,RT @lesxo_: cant turn a hoe into a husband either,offensive_language,1,turn hoe husband,3
neither,RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC,neither,2,royal win kc blank yanke seri bronx beroyalkc,8
neither,@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,neither,2,ontario like kind dump ghetto move cheaper live,8
offensive language,Ya last nicca couldn't beat it ... I hit it like a free throw!,offensive_language,1,ya nicca beat hit like free throw,7
offensive language,"Amennn!!!!! ""@WomenLoveBrickz: If your girlfriend doesn't like that bitch, you don't talk to that bitch""",offensive_language,1,amennn girlfriend doe like bitch talk bitch,7
offensive language,@CsSalazar15 yeah right pussy !,offensive_language,1,yeah right pussi,3
neither,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now,neither,2,anybodi rememb movi thumbelina did notic flamin bird,8
offensive language,"&#8220;@_nicolehayley_: @Thompson_Era ahhh you know who? So smart Donny! &#128516; but YES RT &#128514;&#8221;

Yass! I'm glad you speak your mind to these 2faces hoes",offensive_language,1,ahhh know smart donni ye yass glad speak mind face hoe,11
offensive language,RT @scressful: @DFkinLopes LMfAOOO this bitch tongue longer than some niggas dicks,offensive_language,1,lmfaooo bitch tongu longer nigga dick,6
offensive language,"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @GermanShepher10 @crookedwren @allahpundit @JammieWF",offensive_language,1,toler sharpen knive year jihadi pain,6
offensive language,@KevinTheGee finished the essay and the quiz bitch,offensive_language,1,finish essay quiz bitch,4
offensive language,"""@DaeDaviDavie: @white_thunduh im the bitch okay nudes pat &#128554;&#128527;&#128056;"" wow",offensive_language,1,im bitch okay nude pat wow,6
hate speec,"Faux Noise pundits don't like duck molester, pro-slavery racist, homophobic teabagger darling Phil Robertson either http://t.co/xXEhPHWWwr",hate_speech,0,faux nois pundit like duck molest pro slaveri racist homophob teabagg darl phil robertson,14
offensive language,Punk ass cop jus bulldogged that bitch https://t.co/SCeoQIqbme,offensive_language,1,punk ass cop ju bulldog bitch,6
offensive language,@_lostb0y no bitch w my dick,offensive_language,1,bitch dick,2
hate speec,"Why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on",hate_speech,0,doe faggot dozen doughnut right fuck,6
offensive language,"""@Almightywayne__: @JetsAndASwisher @Gook____ bitch fuck u http://t.co/pXmGA68NC1"" maybe you'll get better. Just http://t.co/TPreVwfq0S",offensive_language,1,bitch fuck mayb better just,5
